,distance,clade_status,embedding,scaled_distance
0,3.5644872680800708,1,pca,-0.9621323265150526
1,3.562378951923136,1,pca,-0.9627103585673852
2,3.5580037129448545,1,pca,-0.9639099074859585
3,6.434879451272051,0,pca,-0.17516369318531366
4,7.619955517839248,0,pca,0.14974580801778142
5,6.420484546579494,0,pca,-0.17911031014558434
6,6.4251733403897235,0,pca,-0.17782479464062706
7,7.586175809990354,0,pca,0.1404845054418525
8,7.601166440058078,0,pca,0.14459445101870738
9,7.614658559509641,0,pca,0.14829355348550355
10,6.2410370815962075,0,pca,-0.22830899703559032
11,7.448157614715291,0,pca,0.10264438340338317
12,6.4923408872298065,0,pca,-0.1594096272462989
13,7.633908944273489,0,pca,0.15357138592853586
14,6.489219335935739,0,pca,-0.16026545557879845
15,7.63993637580359,0,pca,0.15522391256984566
16,6.482337586222743,0,pca,-0.16215220861493992
17,7.5946651187564225,0,pca,0.1428119991399847
18,6.434633972690936,0,pca,-0.17523099546707974
19,7.588197605551041,0,pca,0.14103881634702545
20,6.400699773479803,0,pca,-0.1845346545742568
21,6.319010323464746,0,pca,-0.20693125780229304
22,6.440080750669907,0,pca,-0.17373766523601886
23,6.283185081590103,0,pca,-0.21675337960219396
24,5.867942455842112,0,pca,-0.3305994678122568
25,6.994180020742446,0,pca,-0.021821579395414657
26,5.856989609189296,0,pca,-0.3336023838639064
27,7.113212265887046,0,pca,0.010813209617787832
28,7.140531047264011,0,pca,0.018303135269883374
29,5.955124286771142,0,pca,-0.30669703150436983
30,7.533669121553708,0,pca,0.12608887090744306
31,7.563426786636942,0,pca,0.13424745953472764
32,6.3661395601478,0,pca,-0.1940099464917627
33,6.184235114685857,0,pca,-0.24388225790622498
34,6.440566739995464,0,pca,-0.17360442269251353
35,6.364039757204758,0,pca,-0.19458564449638519
36,4.973027039763945,0,pca,-0.5759563100098882
37,5.450149713853261,0,pca,-0.445144715358334
38,5.454183686620379,0,pca,-0.4440387305894171
39,6.453897810023295,0,pca,-0.16994947476516825
40,5.261131614999647,0,pca,-0.4969673602918206
41,5.259840378125623,0,pca,-0.4973213756504209
42,6.487470290746613,0,pca,-0.16074498715994573
43,6.433887169628797,0,pca,-0.17543574469564138
44,6.353197408576356,0,pca,-0.19755826556612677
45,6.1093259160817945,0,pca,-0.2644199356474281
46,7.4409130613779,0,pca,0.1006581613559586
47,7.449325350547669,0,pca,0.1029645387736067
48,7.415317815706026,0,pca,0.09364077341012947
49,7.404655497785742,0,pca,0.09071751093366817
50,7.593151616298225,0,pca,0.1423970457520666
51,7.639252038719729,0,pca,0.1550362894907499
52,7.596752630684465,0,pca,0.14338432734610612
53,7.60839014394195,0,pca,0.14657495682079175
54,7.61227052992105,0,pca,0.14763883306343406
55,7.586487135775346,0,pca,0.14056986089570653
56,7.604658228450883,0,pca,0.1455517863805625
57,7.67805119555476,0,pca,0.16567376251886276
58,7.652780906012406,0,pca,0.15874546702619674
59,7.643620753432734,0,pca,0.15623404966694934
60,7.235673764685643,0,pca,0.04438818899146806
61,7.250555154267991,0,pca,0.04846818436291737
62,7.583805253019639,0,pca,0.13983457544608477
63,7.298825664251418,0,pca,0.061702395873883834
64,7.445952830078906,0,pca,0.10203990281629041
65,7.441358608647512,0,pca,0.10078031599667406
66,7.446069167642865,0,pca,0.10207179881093881
67,7.180775809104206,0,pca,0.029336946401866036
68,7.208154759292342,0,pca,0.036843368394556916
69,7.453527427882852,0,pca,0.10411661237420347
70,7.5268850065284205,0,pca,0.12422888614262068
71,6.349646035088031,0,pca,-0.19853193723263832
72,6.44691138823093,0,pca,-0.17186492549764915
73,7.177486736704432,0,pca,0.028435189204180637
74,7.579354585646029,0,pca,0.13861434650283277
75,7.6636216226016245,0,pca,0.16171764064361682
76,5.434472234841318,0,pca,-0.44944297268509553
77,6.168276161408033,0,pca,-0.24825768636647677
78,5.510342441029915,0,pca,-0.4286418177682476
79,5.495191622713275,0,pca,-0.4327956817782919
80,4.730470372713652,0,pca,-0.6424574975100976
81,4.735369159555705,0,pca,-0.6411144087124627
82,4.731998959491341,0,pca,-0.6420384084899952
83,4.693955859929781,0,pca,-0.6524685950843216
84,6.2118652089895185,0,pca,-0.23630698032560396
85,6.280940258759985,0,pca,-0.21736883736612947
86,6.162573291257071,0,pca,-0.2498212287824016
87,6.052385130801144,0,pca,-0.2800312560221946
88,3.228574777110342,0,pca,-1.0542286593732566
89,4.7254050463494615,0,pca,-0.6438462460544737
90,6.189562040890789,0,pca,-0.24242178715247537
91,6.164281252567983,0,pca,-0.24935296107093716
92,4.7412502973645125,0,pca,-0.6395019910745795
93,4.707312897673267,0,pca,-0.6488065276498165
94,4.703143471333075,0,pca,-0.6499496494043712
95,4.70580579944626,0,pca,-0.649219725204822
96,4.893737311280205,0,pca,-0.5976949872635817
97,6.2198160720892774,0,pca,-0.2341271110018062
98,6.237019814291583,0,pca,-0.2294104017073816
99,4.646604150978031,0,pca,-0.6654509010903765
100,6.276573680478874,0,pca,-0.21856601180185134
101,6.272240859438895,0,pca,-0.21975393109464383
102,2.7582947729016,0,pca,-1.1831642154138595
103,4.711243613652945,0,pca,-0.6477288525499999
104,5.954116225220048,0,pca,-0.30697340935469347
105,4.6858582288363175,0,pca,-0.6546887034416906
106,4.725211661279315,0,pca,-0.6438992659815942
107,4.614003725047969,0,pca,-0.6743888827328776
108,5.963473245928925,0,pca,-0.30440801712626486
109,4.887289213042573,0,pca,-0.5994628471007702
110,5.9616800688539024,0,pca,-0.30489964824214927
111,5.936570166245324,0,pca,-0.3117839708286682
112,4.6720058490131,0,pca,-0.6584865776421837
113,4.676961661747778,0,pca,-0.6571278541904948
114,4.611278868737557,0,pca,-0.6751359501403145
115,4.684389816272079,0,pca,-0.6550912946400677
116,4.889058848753835,0,pca,-0.5989776702648877
117,4.745396149288834,0,pca,-0.6383653326618456
118,5.095177999868329,0,pca,-0.5424664702952456
119,6.0548758761621295,0,pca,-0.27934837425984
