,distance,clade_status,embedding,scaled_distance
0,0.606771143837608,1,umap,-1.2093728345817092
1,0.4735890942800516,1,umap,-1.2208322218987202
2,0.17079719546292285,1,umap,-1.2468853548586474
3,5.080441425107175,0,umap,-0.824444680585149
4,4.3072782527997875,0,umap,-0.8909699839586352
5,4.839020061465028,0,umap,-0.845217306639238
6,5.076648675439832,0,umap,-0.8247710202651505
7,4.000471980077633,0,umap,-0.9173685258198805
8,4.513059215718758,0,umap,-0.8732639660351249
9,2.7052422048489477,0,umap,-1.0288140224778664
10,3.818738676090446,0,umap,-0.9330054102626991
11,4.228396621011326,0,umap,-0.8977571987061539
12,2.725319657729713,0,umap,-1.0270864975624288
13,2.5710772329506186,0,umap,-1.0403579834130403
14,2.104390005215287,0,umap,-1.080513167360784
15,4.7993576880567055,0,umap,-0.8486299774932141
16,4.640890579590086,0,umap,-0.8622649679364344
17,4.426550545727565,0,umap,-0.8807074342727881
18,2.387431107855051,0,umap,-1.0561594527831961
19,3.1186702879818835,0,umap,-0.9932414167994845
20,3.930518806692061,0,umap,-0.9233875089376682
21,2.6004127024234043,0,umap,-1.0378338706821446
22,3.4422567594415434,0,umap,-0.9653990557656983
23,3.8755242687620974,0,umap,-0.9281194057101919
24,2.8406432680803144,0,umap,-1.0171637044968929
25,2.10411170173116,0,umap,-1.0805371134363013
26,1.8575124706900354,0,umap,-1.1017552588993356
27,3.1399375481767144,0,umap,-0.9914115172555608
28,3.8659208132399714,0,umap,-0.9289457161384765
29,2.1934473912261963,0,umap,-1.072850399869745
30,3.533379006821941,0,umap,-0.9575586213423102
31,2.8126913433999468,0,umap,-1.0195687728393035
32,3.0349064789235283,0,umap,-1.0004487088807872
33,2.6459278829977584,0,umap,-1.0339176065554252
34,1.9592335577835014,0,umap,-1.0930028681741302
35,3.6996540171363335,0,umap,-0.943251815352595
36,2.559061620088311,0,umap,-1.0413918431719031
37,3.2098614655043924,0,umap,-0.985395051417691
